t,t_rel,header.stamp,header.frame_id,header.stamp.sec,header.stamp.nanosec,child_frame_id,transform.translation.x,transform.translation.y,transform.translation.z,transform.rotation.x,transform.rotation.y,transform.rotation.z,transform.rotation.w
1759950542.0609128,63.238992626000005,1759950542.0310667,vicon/world,1759950542,31066766,vicon/x500_4/x500_4,0.09925408189118311,-0.10988588080511871,0.8202608786823777,-0.002546804427335664,0.01200901844138791,0.9749048188708459,-0.22228335836424293
1759950542.0735521,63.251631993000004,1759950542.0399938,vicon/world,1759950542,39993769,vicon/x500_4/x500_4,0.09920584139117275,-0.11015503222832805,0.820126092571782,-0.002752341810090224,0.011063219706226993,0.9750785191537925,-0.2215669453441538
1759950542.0833585,63.261438331,1759950542.0510426,vicon/world,1759950542,51042460,vicon/x500_4/x500_4,0.09914482737739078,-0.11038615232883592,0.8200835082590808,-0.0016770618997849237,0.009807265474221871,0.975217166195907,-0.2210259798397623
1759950542.091233,63.269313051000005,1759950542.0600197,vicon/world,1759950542,60019794,vicon/x500_4/x500_4,0.09912384592567385,-0.11054214338570867,0.8200795866562569,-0.0024652007657233713,0.010416610100296498,0.9751425503040259,-0.2213197316231958
1759950542.1007657,63.278845694000005,1759950542.0702686,vicon/world,1759950542,70268625,vicon/x500_4/x500_4,0.09911571135989382,-0.1107217661517387,0.8199832459972445,-0.002440486259898895,0.010454154508558024,0.9751506669817951,-0.2212824696294009
1759950542.1106186,63.288698411000006,1759950542.0801022,vicon/world,1759950542,80102155,vicon/x500_4/x500_4,0.09909541967105666,-0.11093535559437397,0.8198982394717066,-0.0020352945371013955,0.009652895423372122,0.9752450144340944,-0.22090686048091795
1759950542.1200905,63.298170209000006,1759950542.0901792,vicon/world,1759950542,90179241,vicon/x500_4/x500_4,0.09903159658189623,-0.11110743395622606,0.8198611425983713,-0.0019326649384181396,0.009528630658376712,0.9753208469067284,-0.22057813942717514
1759950542.1308405,63.308920357000005,1759950542.100142,vicon/world,1759950542,100141910,vicon/x500_4/x500_4,0.0989394878306115,-0.11113335500122183,0.8199736777312436,-0.0017073465290669612,0.010165733018593684,0.975394237789503,-0.22022675524799215
1759950542.1407423,63.318822087,1759950542.1099825,vicon/world,1759950542,109982526,vicon/x500_4/x500_4,0.09891720922950911,-0.11136952855648566,0.8199094627461998,-0.001794374218326684,0.009505150810957003,0.9754999447002084,-0.21978692003646597
1759950542.1520119,63.330091698000004,1759950542.1214836,vicon/world,1759950542,121483594,vicon/x500_4/x500_4,0.09889341181578894,-0.11147588897787587,0.8200149781223951,-0.0009128244612632122,0.010990687067740432,0.9753364975274348,-0.22044747251941502
1759950542.1622586,63.340338472000006,1759950542.1300244,vicon/world,1759950542,130024478,vicon/x500_4/x500_4,0.09885107239372867,-0.1116649766182767,0.8200093941474078,-0.001230398715193993,0.009973565966591817,0.97547008555191,-0.21990253817148467
1759950542.1709132,63.348993093000004,1759950542.1400297,vicon/world,1759950542,140029670,vicon/x500_4/x500_4,0.09878028472152589,-0.11182779882094054,0.8200650801572429,-0.0014359018481829354,0.010285726307452297,0.97551597040833,-0.21968325721025
1759950542.184427,63.362506952000004,1759950542.1505175,vicon/world,1759950542,150517389,vicon/x500_4/x500_4,0.09873382778311819,-0.11207256839215413,0.8201043169394612,-0.001288552766055819,0.010283090024053164,0.9755366240705229,-0.21959256086765286
1759950542.1914854,63.369565214000005,1759950542.1602728,vicon/world,1759950542,160272861,vicon/x500_4/x500_4,0.09866094553508004,-0.11218531787487934,0.8202147571549464,-0.0015171516161396844,0.010802621544529016,0.9756206677807777,-0.21919241368653392
1759950542.199482,63.377561872,1759950542.1711452,vicon/world,1759950542,171145144,vicon/x500_4/x500_4,0.09861841185981916,-0.11237129089929677,0.8203142287821746,-0.00205449238953506,0.011157598560177878,0.9755561932875758,-0.21945705911099184
1759950542.2154715,63.393551220000006,1759950542.1826413,vicon/world,1759950542,182641209,vicon/x500_4/x500_4,0.09857438430957037,-0.11256830123350069,0.8204068750652179,-0.0008683816756286189,0.010228320738385597,0.9756944043382586,-0.21889508151429302
1759950542.219587,63.397667136,1759950542.1900165,vicon/world,1759950542,190016569,vicon/x500_4/x500_4,0.09855069000222672,-0.11273265215001387,0.8205217505351127,-0.0013383605743105403,0.010858806476373535,0.9756635995092059,-0.21899962489835875
1759950542.2296119,63.40769164500001,1759950542.200104,vicon/world,1759950542,200103982,vicon/x500_4/x500_4,0.0985115809426508,-0.11280219783251841,0.8207026181450241,-0.001036027367296467,0.011285316441441547,0.9756613076223658,-0.21898991092907952
