time,x,y,z,qx,qy,qz,qw
1750186412.3636153,2.406449047113762,-0.015757524072572547,0.6747322412617007,0.0,0.0,0.0,1.0
1750186412.4626281,2.481275650419298,-0.01727703000104558,0.6963944476720488,0.0,0.0,0.0,1.0
1750186412.6172945,2.4780395260969157,-0.01917960866538536,0.6198476505315669,0.0,0.0,0.0,1.0
1750186412.6608653,2.5394758691914765,-0.02446859177669336,0.6707648335164604,0.0,0.0,0.0,1.0
1750186412.7662199,2.50599541419666,-0.027448474711681017,0.6034467140232311,0.0,0.0,0.0,1.0
1750186412.864689,2.555970812799773,-0.028369213342138204,0.6585537350171846,0.0,0.0,0.0,1.0
1750186412.967217,2.4904846231703135,-0.024350028252912912,0.7087221598161253,0.0,0.0,0.0,1.0
1750186413.1253023,2.4876336116296045,-0.027765232766998306,0.5994650354347472,0.0,0.0,0.0,1.0
1750186413.155581,2.4866082414177137,-0.030996229525337503,0.5386976744569718,0.0,0.0,0.0,1.0
1750186413.264934,2.4836062731429376,-0.037257922082738544,0.48814507237713056,0.0,0.0,0.0,1.0
1750186413.3663144,2.4782135031007484,-0.03710526255009643,0.46881172380497454,0.0,0.0,0.0,1.0
1750186413.4707837,2.4733746354110857,-0.03714436751870531,0.4410114865172762,0.0,0.0,0.0,1.0
1750186413.6172848,2.48265774001698,-0.04027686664385398,0.4004632735252679,0.0,0.0,0.0,1.0
1750186413.6577942,2.475968659968733,-0.0473223445491918,0.3981171084600726,0.0,0.0,0.0,1.0
1750186413.7714615,2.4553550867707963,-0.04875622442759238,0.3924244670518915,0.0,0.0,0.0,1.0
1750186413.860488,2.4612295071865287,-0.05170877974541276,0.3791523985918145,0.0,0.0,0.0,1.0
1750186413.9642355,2.4494832550743815,-0.061319131751219204,0.36066532414976027,0.0,0.0,0.0,1.0
1750186414.1194866,2.4526934928934514,-0.06412083181867277,0.34998719558793123,0.0,0.0,0.0,1.0
1750186414.156529,2.450836843630089,-0.06987017213919676,0.327898486920102,0.0,0.0,0.0,1.0
1750186414.26891,2.44530398454334,-0.0707546322493807,0.3024808330131034,0.0,0.0,0.0,1.0
1750186414.3709013,2.4386242963213354,-0.07809949603652956,0.29212256156779254,0.0,0.0,0.0,1.0
1750186414.5202112,2.4312399403200686,-0.08524579816981143,0.2663569968575089,0.0,0.0,0.0,1.0
1750186414.555567,2.4299658337851455,-0.09142993596667924,0.2508125647395715,0.0,0.0,0.0,1.0
1750186414.6666584,2.435103839701658,-0.09519552849081239,0.22403041116054997,0.0,0.0,0.0,1.0
1750186414.7650104,2.4285940194668694,-0.09807764817633674,0.20060501236862088,0.0,0.0,0.0,1.0
1750186414.861399,2.427783137975109,-0.09774137420763598,0.1909223916858154,0.0,0.0,0.0,1.0
1750186415.0151808,2.429305196726512,-0.100703020088409,0.183322365581933,0.0,0.0,0.0,1.0
1750186415.0647688,2.4207469820003316,-0.10253062050036899,0.1952750447386267,0.0,0.0,0.0,1.0
1750186415.1645515,2.433082578025087,-0.10809320485931215,0.20037335632467682,0.0,0.0,0.0,1.0
1750186415.270683,2.419811375001739,-0.10996409183171937,0.21163433316168742,0.0,0.0,0.0,1.0
1750186415.363662,2.4070863022730316,-0.11291594471821151,0.21153847756348967,0.0,0.0,0.0,1.0
1750186415.5512033,2.4080365296842934,-0.11764741623305436,0.19544015714690982,0.0,0.0,0.0,1.0
1750186415.5784152,2.4086291511699183,-0.12017006776556124,0.18675752310858276,0.0,0.0,0.0,1.0
1750186415.6814756,2.4142992089038433,-0.12107096983473799,0.15944009892279337,0.0,0.0,0.0,1.0
1750186415.7658253,2.4056511991344807,-0.12510863576959413,0.13407609336273305,0.0,0.0,0.0,1.0
1750186415.867404,2.401470329556137,-0.12710203652815252,0.10689973955300368,0.0,0.0,0.0,1.0
1750186416.0208988,2.394930686364744,-0.13018681391992792,0.07821768039783719,0.0,0.0,0.0,1.0
1750186416.060158,2.3933065459741756,-0.13440679141521503,0.061577416867677086,0.0,0.0,0.0,1.0
1750186416.1630375,2.3945749141920953,-0.13940303257566317,0.05290020369251952,0.0,0.0,0.0,1.0
1750186416.2693396,2.389359597059407,-0.14036614174780374,0.05589122668478774,0.0,0.0,0.0,1.0
1750186416.4346335,2.38852293036586,-0.15190457032308569,0.06903401756104312,0.0,0.0,0.0,1.0
1750186416.46144,2.3882486153908196,-0.15779305994642645,0.0766836531005268,0.0,0.0,0.0,1.0
1750186416.561339,2.382483458267395,-0.16240426760562823,0.08371864108968931,0.0,0.0,0.0,1.0
1750186416.6679292,2.3856306561036735,-0.16854214333661746,0.08579136987130234,0.0,0.0,0.0,1.0
1750186416.7752635,2.3874017755021906,-0.17199353289677732,0.09196777906832376,0.0,0.0,0.0,1.0
1750186416.9295228,2.384566292386428,-0.1787930883431095,0.09664302320008922,0.0,0.0,0.0,1.0
1750186416.9691577,2.383172723158531,-0.18203006133692295,0.09919667655743124,0.0,0.0,0.0,1.0
1750186417.068351,2.3775694089612402,-0.18444121939794625,0.10011728858444258,0.0,0.0,0.0,1.0
1750186417.170222,2.379130309326489,-0.1870222120651285,0.11094762943292955,0.0,0.0,0.0,1.0
1750186417.2621758,2.374410697863602,-0.19737322801492357,0.11846328949283617,0.0,0.0,0.0,1.0
1750186417.424134,2.387761022705721,-0.20629062868208492,0.12977312969087879,0.0,0.0,0.0,1.0
1750186417.4544044,2.3872115202489037,-0.21659773101005073,0.13214949794591493,0.0,0.0,0.0,1.0
1750186417.5716386,2.3874536626136016,-0.22192581013510515,0.13934386658473114,0.0,0.0,0.0,1.0
1750186417.6682441,2.38409283761506,-0.22429355757037203,0.14447966267487644,0.0,0.0,0.0,1.0
1750186417.7691472,2.3925305304303652,-0.22765675011207073,0.15319958898576444,0.0,0.0,0.0,1.0
1750186417.9382036,2.3896868026701608,-0.22937638358830192,0.16039377122238915,0.0,0.0,0.0,1.0
1750186417.9642344,2.3881304382244957,-0.23003557126369487,0.16396789246175034,0.0,0.0,0.0,1.0
1750186418.062528,2.3823620366733316,-0.23919852548189027,0.18043887467998104,0.0,0.0,0.0,1.0
1750186418.1628857,2.3836124773005474,-0.24510419062123964,0.19548398788082844,0.0,0.0,0.0,1.0
1750186418.3228858,2.3805152263930136,-0.24797308877399793,0.2137958712989318,0.0,0.0,0.0,1.0
1750186418.35481,2.3951250059468547,-0.25367387758195237,0.21720074492851413,0.0,0.0,0.0,1.0
1750186418.4673295,2.3895149541018497,-0.2547950329260378,0.2212022506354576,0.0,0.0,0.0,1.0
1750186418.5705934,2.3968928035888437,-0.2620696216658771,0.23877602765261596,0.0,0.0,0.0,1.0
1750186418.6687372,2.3876402200933797,-0.26637915567931697,0.24350217475223823,0.0,0.0,0.0,1.0
1750186418.8219838,2.3952975085766703,-0.27720549314583376,0.24857938161470514,0.0,0.0,0.0,1.0
1750186418.8773274,2.392788744734659,-0.28140330937073876,0.2639884962719216,0.0,0.0,0.0,1.0
1750186418.970496,2.385906696701783,-0.2860584200238349,0.2525018005343157,0.0,0.0,0.0,1.0
1750186419.0578787,2.3794755916532533,-0.2919909369451827,0.2590475787607521,0.0,0.0,0.0,1.0
1750186419.1742046,2.3876553574819623,-0.2963813828320753,0.24815814164663935,0.0,0.0,0.0,1.0
1750186419.3263268,2.3834417690603056,-0.29992983270790174,0.2320347053986601,0.0,0.0,0.0,1.0
1750186419.3550396,2.3825975362650413,-0.3037126727037243,0.2241779399393657,0.0,0.0,0.0,1.0
1750186419.4674804,2.387264777051922,-0.3136806146319516,0.21092053962733923,0.0,0.0,0.0,1.0
1750186419.5627253,2.3862607332101295,-0.3193139827730419,0.2167052614916079,0.0,0.0,0.0,1.0
1750186419.658414,2.391675574156627,-0.32537493995099653,0.21054448920494276,0.0,0.0,0.0,1.0
1750186419.8291175,2.3948331231213498,-0.329858545585863,0.2056052279670661,0.0,0.0,0.0,1.0
1750186419.8545232,2.396421789071989,-0.33180437052122475,0.20318215226238034,0.0,0.0,0.0,1.0
1750186419.9609036,2.3931769023798353,-0.34158435219831024,0.20640620550804728,0.0,0.0,0.0,1.0
1750186420.0631287,2.400529871763075,-0.34418630783209847,0.21297601981468556,0.0,0.0,0.0,1.0
1750186420.2404094,2.411950491396171,-0.3559319703139339,0.20986572265997144,0.0,0.0,0.0,1.0
1750186420.2674935,2.4179710516689803,-0.36197314544350273,0.2082243536916655,0.0,0.0,0.0,1.0
1750186420.363485,2.409382069578437,-0.38582773470386295,0.2078790132364009,0.0,0.0,0.0,1.0
1750186420.4655216,2.401416745349147,-0.4084910019753217,0.21068193908544314,0.0,0.0,0.0,1.0
1750186420.5681489,2.3951655676000474,-0.43345449389906693,0.20085485047067006,0.0,0.0,0.0,1.0
1750186420.726796,2.4022274992560733,-0.45892014711919143,0.20374933166522535,0.0,0.0,0.0,1.0
1750186420.7549174,2.413295771784571,-0.4846385819968843,0.19919080438226563,0.0,0.0,0.0,1.0
1750186420.8682458,2.4097953457017898,-0.5141631579946816,0.19830318202446193,0.0,0.0,0.0,1.0
1750186420.967927,2.418418654817724,-0.5425588963450342,0.19788796735505412,0.0,0.0,0.0,1.0
1750186421.0663645,2.4293067356428377,-0.5733586664941458,0.19120380129688186,0.0,0.0,0.0,1.0
1750186421.2261927,2.4325705217410416,-0.6164303429650702,0.18881575641104223,0.0,0.0,0.0,1.0
1750186421.2552972,2.432459637259892,-0.6552839652652812,0.18054076647579215,0.0,0.0,0.0,1.0
1750186421.3738146,2.444255736843448,-0.6961772165241021,0.18995412449372528,0.0,0.0,0.0,1.0
1750186421.4640002,2.446506786251532,-0.7460089035757622,0.17713759235719795,0.0,0.0,0.0,1.0
1750186421.574289,2.451137519906257,-0.7856654281097946,0.18687962201213093,0.0,0.0,0.0,1.0
1750186421.7168677,2.456089793554696,-0.8336340888019319,0.17400857687836935,0.0,0.0,0.0,1.0
1750186421.766,2.4594533088596964,-0.8804406741971361,0.17506937287826038,0.0,0.0,0.0,1.0
1750186421.8637903,2.4645354817685945,-0.9304592187068343,0.1833571967956254,0.0,0.0,0.0,1.0
1750186421.9674644,2.473731772335042,-0.9810073411213209,0.16837880904600788,0.0,0.0,0.0,1.0
1750186422.12289,2.4770760754217576,-1.0276170433963714,0.17861310996722524,0.0,0.0,0.0,1.0
1750186422.1571343,2.487586390961732,-1.0806540010155783,0.18206794306785842,0.0,0.0,0.0,1.0
1750186422.2590332,2.48819385177765,-1.1340835177741877,0.18270398547166167,0.0,0.0,0.0,1.0
1750186422.3616314,2.5085550606061315,-1.1799794082785062,0.18249590556885154,0.0,0.0,0.0,1.0
1750186422.4634671,2.5212013980592114,-1.2342748733545679,0.17591180071201545,0.0,0.0,0.0,1.0
1750186422.651636,2.532142593355736,-1.293370986039051,0.17982573030134716,0.0,0.0,0.0,1.0
1750186422.6804826,2.5380053257699426,-1.3249949311912892,0.18198011550310877,0.0,0.0,0.0,1.0
1750186422.7679524,2.5473489150062467,-1.3755441560005535,0.1835445234407682,0.0,0.0,0.0,1.0
1750186422.861138,2.5564377629845554,-1.4219003781703665,0.16900582212660623,0.0,0.0,0.0,1.0
1750186422.96661,2.565453969010178,-1.4516010772473777,0.17095985843728012,0.0,0.0,0.0,1.0
1750186423.139298,2.573847833287421,-1.4874123470802467,0.15931483715532094,0.0,0.0,0.0,1.0
1750186423.1848347,2.577962548608278,-1.5046377212999769,0.15315495912534072,0.0,0.0,0.0,1.0
1750186423.26681,2.5912752041864597,-1.5172322150804614,0.14649972299702102,0.0,0.0,0.0,1.0
1750186423.3781924,2.5990446792007575,-1.5279301005178356,0.14465591642490538,0.0,0.0,0.0,1.0
1750186423.4696455,2.610735213265421,-1.5420618742357486,0.13752303368628876,0.0,0.0,0.0,1.0
1750186423.6272671,2.615776977049954,-1.547851208736139,0.15315100785650457,0.0,0.0,0.0,1.0
1750186423.6561024,2.6283225754846518,-1.5512977939778885,0.1361441091056034,0.0,0.0,0.0,1.0
1750186423.7650084,2.633736988814278,-1.5572300783210933,0.13898494469382447,0.0,0.0,0.0,1.0
1750186423.863209,2.643233340693301,-1.5517971317076162,0.1273715729172886,0.0,0.0,0.0,1.0
1750186424.0357301,2.64481135087185,-1.5515916404310672,0.1441331247255815,0.0,0.0,0.0,1.0
1750186424.062329,2.6451903611320486,-1.5506755499842448,0.15318587937933878,0.0,0.0,0.0,1.0
1750186424.168586,2.6534006694051375,-1.5391130866407359,0.14655904478564027,0.0,0.0,0.0,1.0
1750186424.2642357,2.6566426177352698,-1.5301173551883898,0.14755820438593786,0.0,0.0,0.0,1.0
1750186424.3682878,2.6634973777911646,-1.5123966403521591,0.13227641974724533,0.0,0.0,0.0,1.0
1750186424.5220053,2.6719054540030345,-1.4909709670094715,0.13983256329670193,0.0,0.0,0.0,1.0
1750186424.561293,2.6717428936316017,-1.4557577910033441,0.12823085649406565,0.0,0.0,0.0,1.0
1750186424.663382,2.6726923886227545,-1.4247117639411058,0.13003934943988585,0.0,0.0,0.0,1.0
1750186424.7757342,2.6730510024637746,-1.377301301563856,0.12422984592447535,0.0,0.0,0.0,1.0
1750186424.8631945,2.6754044858465327,-1.3282730354309196,0.1259716165838117,0.0,0.0,0.0,1.0
1750186425.0442255,2.6803768311403138,-1.2776309270548372,0.1234029353550795,0.0,0.0,0.0,1.0
1750186425.0744185,2.6829155486681557,-1.251164633764747,0.12208608045841894,0.0,0.0,0.0,1.0
1750186425.1682782,2.6844767207767064,-1.170799220791128,0.12278272575934596,0.0,0.0,0.0,1.0
1750186425.2681522,2.680452905825288,-1.1045130527378604,0.10060892594789,0.0,0.0,0.0,1.0
1750186425.3662906,2.6827842178452608,-1.0215195551072382,0.1100063044511713,0.0,0.0,0.0,1.0
1750186425.5302792,2.6832631156278075,-0.9462594161738752,0.10984092043536445,0.0,0.0,0.0,1.0
1750186425.5582168,2.6833587962334984,-0.9099976132586728,0.10991865712461826,0.0,0.0,0.0,1.0
1750186425.666274,2.6729848247693386,-0.8128140624448114,0.10890650286314663,0.0,0.0,0.0,1.0
1750186425.7684808,2.6685383089458585,-0.7136147109089038,0.11883455433781943,0.0,0.0,0.0,1.0
1750186425.9247441,2.6637589184109527,-0.621557145085267,0.11214162610294176,0.0,0.0,0.0,1.0
1750186425.963378,2.662783237468825,-0.5269198742464849,0.11619774990189857,0.0,0.0,0.0,1.0
1750186426.0733683,2.652566531834024,-0.4337946280371541,0.11048743582066278,0.0,0.0,0.0,1.0
1750186426.1671574,2.6415956674469596,-0.3426541440195064,0.1121529933059816,0.0,0.0,0.0,1.0
1750186426.2714243,2.6385573010071606,-0.24296762968538943,0.11141537382319652,0.0,0.0,0.0,1.0
1750186426.4260368,2.6320916267323122,-0.15349833155958942,0.09963107924151506,0.0,0.0,0.0,1.0
1750186426.4552884,2.624412374377709,-0.050629514084048935,0.10574199502009488,0.0,0.0,0.0,1.0
1750186426.571993,2.621810541210433,0.03571327741442669,0.09920870516180344,0.0,0.0,0.0,1.0
1750186426.664246,2.6105289957449886,0.13044175127845561,0.1095932411099536,0.0,0.0,0.0,1.0
1750186426.7648265,2.6016900773000873,0.22244100700936392,0.10498452180040044,0.0,0.0,0.0,1.0
1750186426.9274,2.5941909031161665,0.3126927039840412,0.10935368833129826,0.0,0.0,0.0,1.0
1750186426.9547029,2.5969297437183148,0.3821619058211506,0.08931093487677343,0.0,0.0,0.0,1.0
1750186427.0647743,2.587136379484761,0.44595116395340567,0.08540372200622683,0.0,0.0,0.0,1.0
1750186427.1712646,2.592624864718321,0.5015257229536396,0.0935318635922508,0.0,0.0,0.0,1.0
1750186427.2668648,2.5828892897530467,0.5591807193092423,0.09087608295205232,0.0,0.0,0.0,1.0
1750186427.4141698,2.5730420984970115,0.6079539422828719,0.10066618534851654,0.0,0.0,0.0,1.0
1750186427.4558146,2.5770045663958583,0.6526094420635208,0.10339705629277207,0.0,0.0,0.0,1.0
1750186427.560821,2.5736391552162,0.6850951018816231,0.10929839827274239,0.0,0.0,0.0,1.0
1750186427.6650026,2.5679155622734426,0.7105523181659735,0.10280459678284047,0.0,0.0,0.0,1.0
1750186427.8222787,2.5651472607793813,0.734161314005554,0.10459824506271297,0.0,0.0,0.0,1.0
1750186427.8614168,2.5596823866863514,0.7424060341440311,0.10939144973939455,0.0,0.0,0.0,1.0
1750186427.969137,2.5565123173913045,0.7515708075971155,0.10006033593263895,0.0,0.0,0.0,1.0
1750186428.0721357,2.553553461636488,0.7552755722594836,0.1072637755599453,0.0,0.0,0.0,1.0
1750186428.1668005,2.5536927964895666,0.7527420006045987,0.10728332723823968,0.0,0.0,0.0,1.0
1750186428.323926,2.548822688304129,0.752100614270052,0.09724765121606277,0.0,0.0,0.0,1.0
1750186428.355473,2.5499057807445573,0.7454990726183474,0.08460112020322481,0.0,0.0,0.0,1.0
1750186428.4603062,2.5490819558578566,0.7422965203753281,0.08503899980393811,0.0,0.0,0.0,1.0
1750186428.5692716,2.5426560012257564,0.7420551807876529,0.0789153989170264,0.0,0.0,0.0,1.0
1750186428.6690044,2.5474108820327404,0.7437985385080377,0.08648349861425095,0.0,0.0,0.0,1.0
1750186428.8244934,2.544970777726094,0.7478039525479535,0.08968778474173003,0.0,0.0,0.0,1.0
1750186428.854735,2.5412086390847732,0.7506936403947208,0.09026196115555762,0.0,0.0,0.0,1.0
1750186428.962194,2.534988707286691,0.7578524790027187,0.08694624758910707,0.0,0.0,0.0,1.0
1750186429.0679507,2.526886573770894,0.7761323488807628,0.07963539217122187,0.0,0.0,0.0,1.0
1750186429.164204,2.534885230492648,0.7939467706693893,0.08206773213973073,0.0,0.0,0.0,1.0
1750186429.3271909,2.5298642862588094,0.8087556011054091,0.059573166079704296,0.0,0.0,0.0,1.0
1750186429.3557155,2.5296633132112207,0.831867689311847,0.05818718772710329,0.0,0.0,0.0,1.0
1750186429.461793,2.52985087383146,0.8559462476572461,0.05768080697030749,0.0,0.0,0.0,1.0
1750186429.562451,2.5204038516691347,0.8879933177098627,0.0571455946878655,0.0,0.0,0.0,1.0
1750186429.718526,2.5204505016044205,0.9197556685263005,0.05795260412453518,0.0,0.0,0.0,1.0
1750186429.7671778,2.528323264406641,0.9432095812229144,0.052829803390214244,0.0,0.0,0.0,1.0
1750186429.8662932,2.5280353305173593,0.95103503096245,0.035134844719091354,0.0,0.0,0.0,1.0
1750186429.9662848,2.5343720191028694,0.96694281372893,0.04279182566855136,0.0,0.0,0.0,1.0
1750186430.0636322,2.532867201618521,0.9718877925016287,0.0436548006068737,0.0,0.0,0.0,1.0
1750186430.2342868,2.525300447788754,0.9791430293217102,0.05302788404388524,0.0,0.0,0.0,1.0
1750186430.2610474,2.5213166492192443,0.9820527826026159,0.05810181896378873,0.0,0.0,0.0,1.0
1750186430.3667603,2.524015084733851,0.9813158632758181,0.054417956346850496,0.0,0.0,0.0,1.0
1750186430.4723542,2.5343577352747886,0.9792492832303163,0.05152672732990111,0.0,0.0,0.0,1.0
1750186430.5661626,2.543126272250109,0.9765445931294093,0.044991278415029215,0.0,0.0,0.0,1.0
1750186430.7262726,2.533203998345015,0.9821870846377756,0.038406100590808276,0.0,0.0,0.0,1.0
1750186430.7553103,2.5463185279848792,0.9759048077172988,0.040563865508470104,0.0,0.0,0.0,1.0
1750186430.8678076,2.543731270782826,0.9834915834181127,0.027747682070486078,0.0,0.0,0.0,1.0
1750186430.9655948,2.554617726884534,0.9786425160539587,0.031242627031859795,0.0,0.0,0.0,1.0
1750186431.0671482,2.555309571403432,0.9771125120418461,0.031517542927085425,0.0,0.0,0.0,1.0
1750186431.2272477,2.5674170091786466,0.9747510397191215,0.022893447404826198,0.0,0.0,0.0,1.0
1750186431.2586002,2.5683652511427995,0.9804660094402751,0.031783895331474576,0.0,0.0,0.0,1.0
1750186431.3667483,2.5749119582597846,0.978432351719404,0.026457169365731992,0.0,0.0,0.0,1.0
1750186431.467925,2.570654347953335,0.9849791580044787,0.030190262741605092,0.0,0.0,0.0,1.0
1750186431.6189756,2.5688596346052743,0.9893144921300147,0.02675126369800756,0.0,0.0,0.0,1.0
1750186431.65543,2.562413967220318,0.9922654066534957,0.02087344467366647,0.0,0.0,0.0,1.0
1750186431.765094,2.5635302321869733,0.9976454635236668,0.013085923683411795,0.0,0.0,0.0,1.0
1750186431.8662515,2.5565067909953587,0.9973452823588078,0.009368013397441973,0.0,0.0,0.0,1.0
1750186431.9686875,2.5568916375632376,1.0022005586214582,0.005715135969312622,0.0,0.0,0.0,1.0
1750186432.1277668,2.5540610715559393,1.0031174181072093,0.001300175645855148,0.0,0.0,0.0,1.0
1750186432.157233,2.5564892229460257,0.9984190326938892,-0.0018966151860270765,0.0,0.0,0.0,1.0
1750186432.2669585,2.556212540027077,1.007357735531545,0.0025138578965256822,0.0,0.0,0.0,1.0
1750186432.365049,2.5493080888075155,1.0049227026021776,0.0004273838895471492,0.0,0.0,0.0,1.0
1750186432.4614413,2.5451640981583554,1.0074724225960443,0.011458944207479848,0.0,0.0,0.0,1.0
1750186432.6293757,2.5427294978276143,1.0073967507949069,0.003176052811217094,0.0,0.0,0.0,1.0
1750186432.65549,2.5415822042828777,1.0072166352382768,-0.0011228099745297935,0.0,0.0,0.0,1.0
1750186432.7603476,2.541842287463249,1.0113302660718957,0.0022466019640460227,0.0,0.0,0.0,1.0
1750186432.8689365,2.5359694137228095,1.0118003163273903,0.013031908309564128,0.0,0.0,0.0,1.0
1750186432.969369,2.526950032686284,1.013151125500099,0.019698401439995707,0.0,0.0,0.0,1.0
1750186433.1243536,2.52815613588683,1.0114165295430002,0.014970635189922426,0.0,0.0,0.0,1.0
1750186433.1549592,2.5153869631943686,1.0136830918351505,0.01837360505586736,0.0,0.0,0.0,1.0
1750186433.2667243,2.5191269769892237,1.0117006279014966,-0.0034787066850246427,0.0,0.0,0.0,1.0
1750186433.3694203,2.515819968597066,1.0153846528219543,0.0030227757336085802,0.0,0.0,0.0,1.0
1750186433.52097,2.513910686098088,1.0125988445991432,-0.005188530964136582,0.0,0.0,0.0,1.0
1750186433.5600274,2.510845924471471,1.011416185261125,-0.008282594441097765,0.0,0.0,0.0,1.0
1750186433.6699893,2.5052396392369687,1.0100409104115178,-0.0006427357377317231,0.0,0.0,0.0,1.0
1750186433.7667742,2.5048091183219316,1.0122143587734995,-0.006742523963604882,0.0,0.0,0.0,1.0
1750186433.8621066,2.5009786407718932,1.0139624845590698,-0.0012689892403309538,0.0,0.0,0.0,1.0
1750186434.021176,2.509335644595339,1.0155884333169845,-0.004384366788366222,0.0,0.0,0.0,1.0
1750186434.056177,2.5062055614731373,1.0181521159431517,-0.009891611249612648,0.0,0.0,0.0,1.0
1750186434.1613848,2.51099277936402,1.022770895535387,-0.00473987659502435,0.0,0.0,0.0,1.0
1750186434.2692406,2.507598265576765,1.0252319298785655,-0.008966657339374363,0.0,0.0,0.0,1.0
1750186434.3671348,2.5179912345777917,1.0283180841620154,0.001245591694838141,0.0,0.0,0.0,1.0
1750186434.533098,2.5173596449870517,1.0333217304100326,0.0068727343611942405,0.0,0.0,0.0,1.0
1750186434.559144,2.516982350649674,1.0358311251069032,0.009787099435369134,0.0,0.0,0.0,1.0
1750186434.6699805,2.530265840798965,1.0383291050068029,0.017812093423453874,0.0,0.0,0.0,1.0
1750186434.77761,2.5564788627727957,1.04585882925981,-0.0017494092640500877,0.0,0.0,0.0,1.0
1750186434.865665,2.5719451094627694,1.0549002470202702,0.005089561819753557,0.0,0.0,0.0,1.0
1750186435.0219815,2.589921916894879,1.0574912806074253,-0.0037044785968160234,0.0,0.0,0.0,1.0
1750186435.0551686,2.6154474401383028,1.063138492696587,-0.014055545783270632,0.0,0.0,0.0,1.0
1750186435.1707964,2.6302026836153667,1.0636021963926665,-0.0054063552474341945,0.0,0.0,0.0,1.0
1750186435.2753563,2.6613737745150234,1.0639443783169282,-0.013456043731611075,0.0,0.0,0.0,1.0
1750186435.4167943,2.691130674103663,1.0687141434662566,-0.0015569655127026499,0.0,0.0,0.0,1.0
1750186435.4565043,2.7170373918798156,1.0774293193487692,-0.004792657944503514,0.0,0.0,0.0,1.0
1750186435.565275,2.74951104810338,1.0793576123110058,0.006023313985172682,0.0,0.0,0.0,1.0
1750186435.6606362,2.7871628960262442,1.084444779486581,0.006742038690520254,0.0,0.0,0.0,1.0
1750186435.764959,2.8155711589390275,1.0930443459218449,0.011234894489954622,0.0,0.0,0.0,1.0
1750186435.921322,2.855805628184753,1.084164723675421,0.011700063456460208,0.0,0.0,0.0,1.0
1750186435.959602,2.8907613263157903,1.091816074983274,0.013142835928237473,0.0,0.0,0.0,1.0
1750186436.068895,2.930622448644185,1.094560765927703,0.021036676027788116,0.0,0.0,0.0,1.0
1750186436.162429,2.9717227839649554,1.0997023544972815,0.03074712241533364,0.0,0.0,0.0,1.0
1750186436.2754014,3.018205955233332,1.104026234178969,0.016354507002711276,0.0,0.0,0.0,1.0
1750186436.4271793,3.0606247788480263,1.1098780740938092,0.016880933634021426,0.0,0.0,0.0,1.0
1750186436.455198,3.110033161689651,1.1069687014220515,0.008318318111047331,0.0,0.0,0.0,1.0
1750186436.5711367,3.149503781618344,1.1090535854735004,0.007926141274390662,0.0,0.0,0.0,1.0
1750186436.666135,3.1953189713110435,1.1202026513290275,0.018599818551335072,0.0,0.0,0.0,1.0
1750186436.7684796,3.2444709719965488,1.1277375918456582,0.013586378282396061,0.0,0.0,0.0,1.0
1750186436.9352412,3.284830601282842,1.1203276720640216,0.02232827782690837,0.0,0.0,0.0,1.0
1750186436.961248,3.3038487315870855,1.1161684792569309,0.026921903906929414,0.0,0.0,0.0,1.0
1750186437.0645845,3.350470794248168,1.1176638405175063,0.01944126145527928,0.0,0.0,0.0,1.0
