t,t_rel,header.stamp,header.frame_id,header.stamp.sec,header.stamp.nanosec,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1756170630.5377762,25.636199274000003,1756170630.4654803,vicon/world,1756170630,465480431,-1.091776577183673,0.45202835105792616,1.3282676642965454,0.0,0.0,0.0,1.0
1756170630.6068127,25.705235831000003,1756170630.5411248,vicon/world,1756170630,541124844,-1.0876878066168776,0.4544480447623034,1.3207350725500508,0.0,0.0,0.0,1.0
1756170630.690437,25.788859842,1756170630.6094532,vicon/world,1756170630,609453243,-1.0784337626228218,0.4601426876908432,1.3549812256496723,0.0,0.0,0.0,1.0
1756170630.7639759,25.862398815000002,1756170630.6920314,vicon/world,1756170630,692031358,-1.0772373016042227,0.4570793795215127,1.3493274509611104,0.0,0.0,0.0,1.0
1756170630.9418035,26.040226341,1756170630.791867,vicon/world,1756170630,791866921,-1.074648087951819,0.45211858154494866,1.3419190266338576,0.0,0.0,0.0,1.0
1756170631.0031786,26.10160163,1756170630.9426343,vicon/world,1756170630,942634227,-1.0733142883902338,0.4494440321282447,1.3382185174810004,0.0,0.0,0.0,1.0
1756170631.0756085,26.174031483,1756170631.004372,vicon/world,1756170631,4371866,-1.0736592870480988,0.4456149075088405,1.335651950629703,0.0,0.0,0.0,1.0
1756170631.1461592,26.244582314000002,1756170631.0918264,vicon/world,1756170631,91826517,-1.0681767751480227,0.4396654569212992,1.3243912324435756,0.0,0.0,0.0,1.0
1756170631.2515104,26.349933323000002,1756170631.1927843,vicon/world,1756170631,192784264,-1.0675870428493348,0.4387055695138109,1.3231854466463733,0.0,0.0,0.0,1.0
1756170631.46261,26.561032937,1756170631.2937915,vicon/world,1756170631,293791642,-1.066205016135309,0.43753961067864244,1.3265418237732667,0.0,0.0,0.0,1.0
1756170631.5204442,26.618867174000002,1756170631.4572384,vicon/world,1756170631,457238426,-1.0658678563538542,0.43740053571961157,1.3284661990426596,0.0,0.0,0.0,1.0
1756170631.577118,26.675540835000003,1756170631.5215364,vicon/world,1756170631,521536301,-1.065098455907597,0.424442788370091,1.3197688371217093,0.0,0.0,0.0,1.0
1756170631.6515417,26.749964534,1756170631.5918581,vicon/world,1756170631,591858253,-1.0592042994165685,0.41992493534733644,1.3341621039220488,0.0,0.0,0.0,1.0
1756170631.758359,26.856781870000002,1756170631.6921816,vicon/world,1756170631,692181545,-1.0603168377976913,0.4116818606031911,1.3211435779082477,0.0,0.0,0.0,1.0
1756170631.9708273,27.069250394,1756170631.7921143,vicon/world,1756170631,792114374,-1.0597653459426535,0.4098582411710696,1.3201107705705675,0.0,0.0,0.0,1.0
1756170632.0285766,27.126999593,1756170631.9712718,vicon/world,1756170631,971271786,-1.0583436902388739,0.4047924708568331,1.3178499797683245,0.0,0.0,0.0,1.0
1756170632.099043,27.197465787000002,1756170632.0303626,vicon/world,1756170632,30362572,-1.043162294612071,0.37965424005067305,1.3029061684024168,0.0,0.0,0.0,1.0
1756170632.1673756,27.265798349,1756170632.0991232,vicon/world,1756170632,99123134,-1.0438878000898257,0.3805820131986124,1.3132703337798546,0.0,0.0,0.0,1.0
1756170632.3321424,27.430565378,1756170632.1920636,vicon/world,1756170632,192063648,-1.0484269401768929,0.3801963242916524,1.3179871660325926,0.0,0.0,0.0,1.0
1756170632.39495,27.493373027,1756170632.3327892,vicon/world,1756170632,332789183,-1.0503669178399129,0.37926336418647244,1.3205381703323043,0.0,0.0,0.0,1.0
1756170632.4512415,27.549664512000003,1756170632.3945587,vicon/world,1756170632,394558562,-1.0506339285577009,0.3700907830445388,1.321682669812081,0.0,0.0,0.0,1.0
1756170632.5496986,27.64812169,1756170632.4919968,vicon/world,1756170632,491996750,-1.049908478234482,0.3580379799639788,1.333670777837778,0.0,0.0,0.0,1.0
1756170632.6531281,27.75155093,1756170632.5920813,vicon/world,1756170632,592081285,-1.0547903673237597,0.35298820242065254,1.3348600377606106,0.0,0.0,0.0,1.0
1756170632.854951,27.953374067000002,1756170632.6958601,vicon/world,1756170632,695860170,-1.0530246254877351,0.341577550839383,1.3178120822724442,0.0,0.0,0.0,1.0
1756170632.9371562,28.035579116,1756170632.855893,vicon/world,1756170632,855892875,-1.0521730520813253,0.33468688780900946,1.3081670123721965,0.0,0.0,0.0,1.0
1756170633.0114198,28.109842758000003,1756170632.938812,vicon/world,1756170632,938811948,-1.0554496483506584,0.33536292182503313,1.3126816149364557,0.0,0.0,0.0,1.0
1756170633.0816948,28.180117697,1756170633.0134728,vicon/world,1756170633,13472901,-1.0589864639788484,0.32894992380804977,1.315061812121086,0.0,0.0,0.0,1.0
1756170633.1476884,28.246111361,1756170633.0980852,vicon/world,1756170633,98085083,-1.069059130919396,0.3332079378554851,1.3025178276514606,0.0,0.0,0.0,1.0
1756170633.325626,28.424048989000003,1756170633.1920776,vicon/world,1756170633,192077683,-1.070263249699663,0.3379543051159928,1.2868398013953375,0.0,0.0,0.0,1.0
1756170633.385618,28.484041008000002,1756170633.3263254,vicon/world,1756170633,326325407,-1.0709400017147876,0.34053579848313653,1.2775955202978846,0.0,0.0,0.0,1.0
1756170633.4841237,28.582546750000002,1756170633.3930404,vicon/world,1756170633,393040404,-1.0787082736862033,0.34098066907863744,1.2926351995587988,0.0,0.0,0.0,1.0
1756170633.566843,28.665266032,1756170633.4919589,vicon/world,1756170633,491958958,-1.0796948984907626,0.340097990086746,1.291022414831604,0.0,0.0,0.0,1.0
1756170633.6671631,28.765586350000003,1756170633.5932362,vicon/world,1756170633,593236112,-1.0822426361227921,0.33856589128871173,1.2884119144208295,0.0,0.0,0.0,1.0
1756170633.87097,28.969392842,1756170633.6921566,vicon/world,1756170633,692156662,-1.0726459904441588,0.33088509569265057,1.328014464192224,0.0,0.0,0.0,1.0
1756170633.9378579,29.036280835000003,1756170633.8717418,vicon/world,1756170633,871741817,-1.070163967893102,0.3291913731485625,1.3377552022571257,0.0,0.0,0.0,1.0
1756170634.0116286,29.110051645000002,1756170633.9400403,vicon/world,1756170633,940040336,-1.067305706219948,0.3313506099256327,1.315510379842209,0.0,0.0,0.0,1.0
1756170634.0712857,29.169708549000003,1756170634.013418,vicon/world,1756170634,13417943,-1.061102865775868,0.3364982906081804,1.3262476818387474,0.0,0.0,0.0,1.0
