t,t_rel,header.stamp,header.frame_id,header.stamp.sec,header.stamp.nanosec,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1756170607.4400616,2.538484442,1756170607.3786511,cpsl_uav_1/base_link,1756170607,378651048,-1030.8689227495406,-21601.6569949601,-743.9892464733879,0.0,0.0,0.0,1.0
1756170607.5134592,2.611882349,1756170607.4427674,cpsl_uav_1/base_link,1756170607,442767413,-1031.9291287653461,-21623.801818414984,-744.7525080987422,0.0,0.0,0.0,1.0
1756170607.5671477,2.665570512,1756170607.514752,cpsl_uav_1/base_link,1756170607,514751869,-1032.989720451685,-21645.954697479574,-745.5160473753393,0.0,0.0,0.0,1.0
1756170607.7578113,2.856234191,1756170607.5929477,cpsl_uav_1/base_link,1756170607,592947718,-1034.0507310872865,-21668.116327256124,-746.2798882611431,0.0,0.0,0.0,1.0
1756170607.8176951,2.9161180370000004,1756170607.7584407,cpsl_uav_1/base_link,1756170607,758440776,-1035.1126283836961,-21690.2964769682,-747.0443674702155,0.0,0.0,0.0,1.0
1756170607.8965273,2.9949501470000004,1756170607.819778,cpsl_uav_1/base_link,1756170607,819778072,-1036.1748543064366,-21712.48349079156,-747.8090832633704,0.0,0.0,0.0,1.0
1756170607.9693635,3.067786543,1756170607.9004755,cpsl_uav_1/base_link,1756170607,900475544,-1037.237512581365,-21734.679535277577,-748.5741103147419,0.0,0.0,0.0,1.0
1756170608.1580327,3.2564557040000004,1756170607.9920237,cpsl_uav_1/base_link,1756170607,992023782,-1038.300661343542,-21756.88582470973,-749.3394904768193,0.0,0.0,0.0,1.0
1756170608.2338443,3.3322673120000004,1756170608.158495,cpsl_uav_1/base_link,1756170608,158494990,-1039.3647020071535,-21779.11074353986,-750.1055127349875,0.0,0.0,0.0,1.0
1756170608.3023434,3.400766345,1756170608.2362301,cpsl_uav_1/base_link,1756170608,236230127,-1040.4291591516746,-21801.34436152476,-750.8718348253502,0.0,0.0,0.0,1.0
1756170608.3754697,3.473892692,1756170608.3067365,cpsl_uav_1/base_link,1756170608,306736468,-1041.4939940474444,-21823.58586970702,-751.6384288657185,0.0,0.0,0.0,1.0
1756170608.4675286,3.5659515330000002,1756170608.392003,cpsl_uav_1/base_link,1756170608,392003050,-1042.5592857752856,-21845.8369198702,-752.4053517878175,0.0,0.0,0.0,1.0
1756170608.658258,3.7566810470000003,1756170608.4929507,cpsl_uav_1/base_link,1756170608,492950636,-1043.6251183491856,-21868.09926683825,-753.1726640748471,0.0,0.0,0.0,1.0
1756170608.7276332,3.826056163,1756170608.6599278,cpsl_uav_1/base_link,1756170608,659927933,-1044.6918455359887,-21890.380299839493,-753.9406204100036,0.0,0.0,0.0,1.0
1756170608.8007498,3.8991726420000004,1756170608.7289042,cpsl_uav_1/base_link,1756170608,728904131,-1045.7589422760057,-21912.669051803423,-754.7088427932512,0.0,0.0,0.0,1.0
1756170608.8540092,3.9524321920000003,1756170608.7951643,cpsl_uav_1/base_link,1756170608,795164270,-1046.8263940174293,-21934.965218782323,-755.4773207484787,0.0,0.0,0.0,1.0
1756170608.9406443,4.039067247,1756170608.8927062,cpsl_uav_1/base_link,1756170608,892706056,-1047.8943683576847,-21957.272301431098,-756.2461749321259,0.0,0.0,0.0,1.0
1756170609.151716,4.250138962,1756170608.993669,cpsl_uav_1/base_link,1756170608,993668935,-1048.962883625934,-21979.59068259615,-757.0154185396904,0.0,0.0,0.0,1.0
1756170609.205763,4.3041861710000004,1756170609.152604,cpsl_uav_1/base_link,1756170609,152604207,-1050.0322504203948,-22001.926849830455,-757.7852751764873,0.0,0.0,0.0,1.0
1756170609.269009,4.367432089,1756170609.2076313,cpsl_uav_1/base_link,1756170609,207631357,-1051.1019120333685,-22024.26917502258,-758.5553440585027,0.0,0.0,0.0,1.0
1756170609.3500292,4.448452124,1756170609.2927167,cpsl_uav_1/base_link,1756170609,292716639,-1052.1720295070643,-22046.621021906765,-759.3257411229565,0.0,0.0,0.0,1.0
1756170609.4651997,4.56362283,1756170609.3926969,cpsl_uav_1/base_link,1756170609,392696929,-1053.2426826443448,-22068.984057348025,-760.0965238213837,0.0,0.0,0.0,1.0
1756170609.6676896,4.766112455,1756170609.4928284,cpsl_uav_1/base_link,1756170609,492828260,-1054.3138722544413,-22091.358298248997,-760.8676927363645,0.0,0.0,0.0,1.0
1756170609.7157207,4.814143538000001,1756170609.667408,cpsl_uav_1/base_link,1756170609,667407981,-1055.385997208886,-22113.752075952394,-761.6395350227814,0.0,0.0,0.0,1.0
1756170609.778513,4.876935993,1756170609.7171617,cpsl_uav_1/base_link,1756170609,717161664,-1056.4583887282326,-22136.151421472427,-762.4115692141274,0.0,0.0,0.0,1.0
1756170609.8642802,4.962703090000001,1756170609.7921076,cpsl_uav_1/base_link,1756170609,792107610,-1057.5311817848633,-22158.559154015486,-763.1838924794794,0.0,0.0,0.0,1.0
1756170609.952716,5.051139243000001,1756170609.892085,cpsl_uav_1/base_link,1756170609,892085068,-1058.6045104899058,-22180.978074798695,-763.9566013678813,0.0,0.0,0.0,1.0
1756170610.15163,5.250052832000001,1756170609.9924953,cpsl_uav_1/base_link,1756170609,992495340,-1059.6783771622443,-22203.408232257243,-764.7296975487401,0.0,0.0,0.0,1.0
1756170610.238324,5.336746704,1756170610.1500888,cpsl_uav_1/base_link,1756170610,150088790,-1060.7530881717253,-22225.856025624926,-765.5034015832898,0.0,0.0,0.0,1.0
1756170610.3214672,5.419890270000001,1756170610.2414439,cpsl_uav_1/base_link,1756170610,241443956,-1061.8282886340346,-22248.314042332517,-766.2774579838473,0.0,0.0,0.0,1.0
1756170610.3920958,5.490518843,1756170610.3233705,cpsl_uav_1/base_link,1756170610,323370398,-1062.9039280329746,-22270.78122723388,-767.0518303828816,0.0,0.0,0.0,1.0
1756170610.5595922,5.658015339,1756170610.3954415,cpsl_uav_1/base_link,1756170610,395441551,-1063.9799535669435,-22293.256477447005,-767.8264807675578,0.0,0.0,0.0,1.0
1756170610.6318417,5.7302647570000005,1756170610.5626886,cpsl_uav_1/base_link,1756170610,562688611,-1065.0568751591227,-22315.750443881858,-768.6017762408636,0.0,0.0,0.0,1.0
1756170610.6888196,5.787242475,1756170610.6349053,cpsl_uav_1/base_link,1756170610,634905396,-1066.1341836665822,-22338.252491925803,-769.3773502615286,0.0,0.0,0.0,1.0
1756170610.7601368,5.858559709000001,1756170610.693044,cpsl_uav_1/base_link,1756170610,693043851,-1067.2118036619681,-22360.761046106327,-770.1531485280265,0.0,0.0,0.0,1.0
1756170610.8588946,5.957317812,1756170610.7922254,cpsl_uav_1/base_link,1756170610,792225402,-1068.2899550415416,-22383.280699458937,-770.9293293476815,0.0,0.0,0.0,1.0
1756170611.0451708,6.143593721,1756170610.893504,cpsl_uav_1/base_link,1756170610,893503918,-1069.3686490401947,-22405.811686650013,-771.7059008086973,0.0,0.0,0.0,1.0
1756170611.1143837,6.212806731000001,1756170611.0474744,cpsl_uav_1/base_link,1756170611,47474493,-1070.4481679657424,-22428.35990432288,-772.4830661496129,0.0,0.0,0.0,1.0
1756170611.1649044,6.263327177000001,1756170611.1156664,cpsl_uav_1/base_link,1756170611,115666426,-1071.528052242654,-22450.915753193196,-773.2604945136311,0.0,0.0,0.0,1.0
1756170611.243713,6.3421359850000005,1756170611.1919086,cpsl_uav_1/base_link,1756170611,191908684,-1072.6083450020897,-22473.48013415374,-774.0382169516602,0.0,0.0,0.0,1.0
1756170611.3861256,6.484548564000001,1756170611.2919025,cpsl_uav_1/base_link,1756170611,291902607,-1073.6891734981516,-22496.05570519699,-774.8163250762464,0.0,0.0,0.0,1.0
1756170611.5851216,6.683544510000001,1756170611.3940184,cpsl_uav_1/base_link,1756170611,394018510,-1074.7705490997548,-22518.6427037887,-775.5948270720787,0.0,0.0,0.0,1.0
1756170611.6679342,6.76635699,1756170611.5887651,cpsl_uav_1/base_link,1756170611,588765042,-1075.8529680932652,-22541.251496002817,-776.3740802247534,0.0,0.0,0.0,1.0
1756170611.7610304,6.859453425000001,1756170611.6728702,cpsl_uav_1/base_link,1756170611,672870158,-1076.9358376960702,-22563.86970022094,-777.1536577792682,0.0,0.0,0.0,1.0
1756170611.8333907,6.931813792000001,1756170611.7630258,cpsl_uav_1/base_link,1756170611,763025645,-1078.019190324193,-22586.497993525743,-777.933583072509,0.0,0.0,0.0,1.0
1756170611.89095,6.989372951,1756170611.835883,cpsl_uav_1/base_link,1756170611,835882826,-1079.1029332986407,-22609.134440104834,-778.7137893831803,0.0,0.0,0.0,1.0
1756170612.0389898,7.137412789000001,1756170611.8923173,cpsl_uav_1/base_link,1756170611,892317249,-1080.1869786313364,-22631.777202126326,-779.4942133670627,0.0,0.0,0.0,1.0
1756170612.1074255,7.205848347000001,1756170612.0440552,cpsl_uav_1/base_link,1756170612,44055324,-1081.2718369298798,-22654.436944795827,-780.2752226198692,0.0,0.0,0.0,1.0
1756170612.1597044,7.258127417000001,1756170612.1086473,cpsl_uav_1/base_link,1756170612,108647232,-1082.3570412919623,-22677.103915792522,-781.056481010122,0.0,0.0,0.0,1.0
1756170612.2402284,7.33865149,1756170612.1918483,cpsl_uav_1/base_link,1756170612,191848205,-1083.4426914192197,-22699.78019761273,-781.838060314845,0.0,0.0,0.0,1.0
1756170612.4538586,7.552281593000001,1756170612.2923784,cpsl_uav_1/base_link,1756170612,292378411,-1084.5288801563424,-22722.467729529806,-782.6200273746224,0.0,0.0,0.0,1.0
1756170612.5016425,7.6000653940000005,1756170612.4545548,cpsl_uav_1/base_link,1756170612,454554749,-1085.6159377843094,-22745.173410216143,-783.4026199647478,0.0,0.0,0.0,1.0
1756170612.5732656,7.671688471,1756170612.500752,cpsl_uav_1/base_link,1756170612,500751931,-1086.703242922542,-22767.884260719526,-784.1853907420224,0.0,0.0,0.0,1.0
1756170612.6690803,7.7675032250000005,1756170612.5919633,cpsl_uav_1/base_link,1756170612,591963229,-1087.7910367428021,-22790.605318462887,-784.9685133303915,0.0,0.0,0.0,1.0
1756170612.778961,7.877384005000001,1756170612.6939287,cpsl_uav_1/base_link,1756170612,693928782,-1088.8793768630746,-22813.337786929398,-785.7520292100918,0.0,0.0,0.0,1.0
1756170612.9575357,8.055958893,1756170612.7920592,cpsl_uav_1/base_link,1756170612,792059187,-1089.9682427358182,-22836.081236936738,-786.5359235885741,0.0,0.0,0.0,1.0
1756170613.0344746,8.132897632,1756170612.9580503,cpsl_uav_1/base_link,1756170612,958050149,-1091.0579979369859,-22858.84326259886,-787.3204582107904,0.0,0.0,0.0,1.0
1756170613.237247,8.335669991000001,1756170613.0368533,cpsl_uav_1/base_link,1756170613,36853355,-1092.1481753414482,-22881.614106940826,-788.1052967848501,0.0,0.0,0.0,1.0
1756170613.3270266,8.425449579,1756170613.2377489,cpsl_uav_1/base_link,1756170613,237748835,-1093.2394290819864,-22904.407433019376,-788.8909102328593,0.0,0.0,0.0,1.0
1756170613.4001946,8.498617699,1756170613.3326705,cpsl_uav_1/base_link,1756170613,332670367,-1094.3311913828427,-22927.211381541394,-789.6768898027063,0.0,0.0,0.0,1.0
1756170613.538146,8.636568876,1756170613.401843,cpsl_uav_1/base_link,1756170613,401843108,-1095.4233242899297,-22950.02307102076,-790.4631361787305,0.0,0.0,0.0,1.0
1756170613.610113,8.708535961,1756170613.5394757,cpsl_uav_1/base_link,1756170613,539475608,-1096.5161945895402,-22972.850162626703,-791.2499134170658,0.0,0.0,0.0,1.0
1756170613.674466,8.772888769,1756170613.6117918,cpsl_uav_1/base_link,1756170613,611791762,-1097.6094523368197,-22995.685346961884,-792.0369695860365,0.0,0.0,0.0,1.0
1756170613.7732751,8.871698277,1756170613.6919005,cpsl_uav_1/base_link,1756170613,691900494,-1098.7031392819997,-23018.52949607522,-792.8243347423949,0.0,0.0,0.0,1.0
1756170613.9280875,9.026510419000001,1756170613.7920766,cpsl_uav_1/base_link,1756170613,792076474,-1099.797362939211,-23041.38485564484,-793.6120862875224,0.0,0.0,0.0,1.0
1756170614.00198,9.100402999,1756170613.928755,cpsl_uav_1/base_link,1756170613,928755004,-1100.8923188778688,-23064.25551058451,-794.4003650154035,0.0,0.0,0.0,1.0
1756170614.0680368,9.166459667,1756170614.0032332,cpsl_uav_1/base_link,1756170614,3233240,-1101.9876738479645,-23087.13450020689,-795.1889310132863,0.0,0.0,0.0,1.0
1756170614.1821253,9.280548304,1756170614.0920625,cpsl_uav_1/base_link,1756170614,92062412,-1103.083504737391,-23110.02343049118,-795.9778396341655,0.0,0.0,0.0,1.0
1756170614.2590516,9.357474699,1756170614.1922095,cpsl_uav_1/base_link,1756170614,192209504,-1104.179872184076,-23132.923567998958,-796.7671345323901,0.0,0.0,0.0,1.0
1756170614.4534423,9.551865426,1756170614.2924445,cpsl_uav_1/base_link,1756170614,292444458,-1105.2767766587572,-23155.834922562655,-797.5568160468524,0.0,0.0,0.0,1.0
1756170614.5018723,9.600295200000001,1756170614.4549794,cpsl_uav_1/base_link,1756170614,454979517,-1106.374551946199,-23178.76446603923,-798.3471244752856,0.0,0.0,0.0,1.0
1756170614.5732481,9.671671194,1756170614.5063415,cpsl_uav_1/base_link,1756170614,506341538,-1107.4726024155223,-23201.699757317725,-799.1376310121683,0.0,0.0,0.0,1.0
1756170614.6635973,9.762020443,1756170614.5930386,cpsl_uav_1/base_link,1756170614,593038567,-1108.571117380811,-23224.64475065507,-799.9284719481587,0.0,0.0,0.0,1.0
1756170614.7675984,9.866021347,1756170614.692156,cpsl_uav_1/base_link,1756170614,692156166,-1109.6701633876523,-23247.600836007783,-800.719695190637,0.0,0.0,0.0,1.0
1756170614.9742641,10.072687055000001,1756170614.792031,cpsl_uav_1/base_link,1756170614,792030996,-1110.7697444930561,-23270.568098115793,-801.5113036603188,0.0,0.0,0.0,1.0
1756170615.037492,10.135914994,1756170614.9780257,cpsl_uav_1/base_link,1756170614,978025643,-1111.8703221004641,-23293.556174443518,-802.3036295299477,0.0,0.0,0.0,1.0
1756170615.093545,10.191967989,1756170615.038667,cpsl_uav_1/base_link,1756170615,38666846,-1112.9712246047513,-23316.551036984412,-803.0961892987585,0.0,0.0,0.0,1.0
1756170615.1768696,10.275292837,1756170615.094668,cpsl_uav_1/base_link,1756170615,94667864,-1114.0724271452361,-23339.552166466383,-803.8889650690942,0.0,0.0,0.0,1.0
1756170615.264546,10.362968801000001,1756170615.191965,cpsl_uav_1/base_link,1756170615,191965010,-1115.1741509738472,-23362.564184241146,-804.6821161242485,0.0,0.0,0.0,1.0
1756170615.4777343,10.576157349,1756170615.2918947,cpsl_uav_1/base_link,1756170615,291894780,-1116.2764101953724,-23385.58738491941,-805.4756526185155,0.0,0.0,0.0,1.0
1756170615.591937,10.690360241,1756170615.4788735,cpsl_uav_1/base_link,1756170615,478873500,-1117.3796711912617,-23408.631509942665,-806.2699103083972,0.0,0.0,0.0,1.0
1756170615.781427,10.879849658000001,1756170615.6478987,cpsl_uav_1/base_link,1756170615,647898589,-1118.4838377714927,-23431.694550162658,-807.0648199449444,0.0,0.0,0.0,1.0
1756170615.866175,10.96459794,1756170615.7873833,cpsl_uav_1/base_link,1756170615,787383227,-1119.588751667432,-23454.77319977759,-807.8602675876841,0.0,0.0,0.0,1.0
1756170615.9463,11.044722973,1756170615.8690963,cpsl_uav_1/base_link,1756170615,869096356,-1120.6941033571366,-23477.86099371495,-808.6560304061311,0.0,0.0,0.0,1.0
1756170616.135517,11.23393978,1756170615.9481354,cpsl_uav_1/base_link,1756170615,948135382,-1121.7998785135865,-23500.957632722202,-809.4520980860027,0.0,0.0,0.0,1.0
1756170616.225248,11.323671032,1756170616.1373622,cpsl_uav_1/base_link,1756170616,137362263,-1122.9066674893543,-23524.07544766081,-810.2488956328709,0.0,0.0,0.0,1.0
1756170616.3129573,11.411380176000002,1756170616.2270257,cpsl_uav_1/base_link,1756170616,227025799,-1124.0139368547182,-23547.203296633026,-811.0460390209608,0.0,0.0,0.0,1.0
1756170616.3884327,11.486855801,1756170616.3142962,cpsl_uav_1/base_link,1756170616,314296263,-1125.1216737883358,-23570.34091183584,-811.8435190199547,0.0,0.0,0.0,1.0
1756170616.5510604,11.649483385,1756170616.3934608,cpsl_uav_1/base_link,1756170616,393460644,-1126.2298348603122,-23593.48738613673,-812.6413043638798,0.0,0.0,0.0,1.0
1756170616.635436,11.733859235,1756170616.5520148,cpsl_uav_1/base_link,1756170616,552014847,-1127.3388454168496,-23616.651603862345,-813.4397012672163,0.0,0.0,0.0,1.0
1756170616.7043738,11.802796905000001,1756170616.638971,cpsl_uav_1/base_link,1756170616,638971140,-1128.4483218584094,-23639.825552660426,-814.2384335696677,0.0,0.0,0.0,1.0
1756170616.7781491,11.876572269,1756170616.709303,cpsl_uav_1/base_link,1756170616,709302925,-1129.5581751160005,-23663.00737212172,-815.0374371488447,0.0,0.0,0.0,1.0
1756170616.8686178,11.967040747,1756170616.7925346,cpsl_uav_1/base_link,1756170616,792534515,-1130.668474302803,-23686.198505832803,-815.8367617605847,0.0,0.0,0.0,1.0
1756170617.0636902,12.162113032,1756170616.8919957,cpsl_uav_1/base_link,1756170616,891995597,-1131.7793063714337,-23709.400769997625,-816.636470003661,0.0,0.0,0.0,1.0
1756170617.1383893,12.236812284,1756170617.0639875,cpsl_uav_1/base_link,1756170617,63987455,-1132.8910599194403,-23732.622281363263,-817.4368416365271,0.0,0.0,0.0,1.0
1756170617.2174392,12.315862119,1756170617.142757,cpsl_uav_1/base_link,1756170617,142756986,-1134.003235490321,-23755.852607640252,-818.2375170913488,0.0,0.0,0.0,1.0
1756170617.2689588,12.367381694,1756170617.2187858,cpsl_uav_1/base_link,1756170617,218785783,-1135.1158184000678,-23779.091442119552,-819.0384857968409,0.0,0.0,0.0,1.0
1756170617.3666615,12.465084542000001,1756170617.2919579,cpsl_uav_1/base_link,1756170617,291957746,-1136.2287933426444,-23802.33846509965,-819.839736733909,0.0,0.0,0.0,1.0
1756170617.5684116,12.666834583,1756170617.3936079,cpsl_uav_1/base_link,1756170617,393607956,-1137.3423128957227,-23825.596863513605,-820.641379745999,0.0,0.0,0.0,1.0
1756170617.623295,12.721718045000001,1756170617.5694158,cpsl_uav_1/base_link,1756170617,569415887,-1138.45677437352,-23848.874936176057,-821.4437008668538,0.0,0.0,0.0,1.0
1756170617.6757133,12.77413626,1756170617.6265323,cpsl_uav_1/base_link,1756170617,626532261,-1139.5715418632485,-23872.159400596425,-822.2462422912729,0.0,0.0,0.0,1.0
1756170617.7416282,12.840051343,1756170617.6919725,cpsl_uav_1/base_link,1756170617,691972520,-1140.6866599617194,-23895.45118828094,-823.0490361253129,0.0,0.0,0.0,1.0
1756170617.859231,12.957654003,1756170617.791921,cpsl_uav_1/base_link,1756170617,791920988,-1141.8023135532828,-23918.754160961398,-823.8522154705856,0.0,0.0,0.0,1.0
1756170618.0651531,13.163576023000001,1756170617.8923903,cpsl_uav_1/base_link,1756170617,892390337,-1142.9185054286584,-23942.068376928364,-824.6557823361811,0.0,0.0,0.0,1.0
1756170618.1278172,13.226240159000001,1756170618.0671644,cpsl_uav_1/base_link,1756170618,67164481,-1144.0356336900406,-23965.402151455175,-825.4600233231217,0.0,0.0,0.0,1.0
1756170618.1944609,13.292883736,1756170618.1281102,cpsl_uav_1/base_link,1756170618,128110286,-1145.1530884802658,-23988.74274628244,-826.2644993841249,0.0,0.0,0.0,1.0
1756170618.2469862,13.345408994000001,1756170618.1963768,cpsl_uav_1/base_link,1756170618,196376836,-1146.2709090216294,-24012.090980657373,-827.0692387560358,0.0,0.0,0.0,1.0
1756170618.4596527,13.558075610000001,1756170618.2928367,cpsl_uav_1/base_link,1756170618,292836605,-1147.3892463647112,-24035.450009616223,-827.8743501829186,0.0,0.0,0.0,1.0
1756170618.529094,13.627517112000001,1756170618.461111,cpsl_uav_1/base_link,1756170618,461111126,-1148.5084852708226,-24058.827869777528,-828.680110661451,0.0,0.0,0.0,1.0
1756170618.5961301,13.694553106,1756170618.5312302,cpsl_uav_1/base_link,1756170618,531230126,-1149.6280998529287,-24082.213576789778,-829.4861415959758,0.0,0.0,0.0,1.0
1756170618.6702332,13.768656086,1756170618.600101,cpsl_uav_1/base_link,1756170618,600101012,-1150.7480834240196,-24105.6069909795,-830.2924381723928,0.0,0.0,0.0,1.0
1756170618.77823,13.876652776,1756170618.6921933,cpsl_uav_1/base_link,1756170618,692193198,-1151.8685603966646,-24129.01071098729,-831.0990899575776,0.0,0.0,0.0,1.0
1756170618.9532108,14.051633709,1756170618.7921019,cpsl_uav_1/base_link,1756170618,792101745,-1152.9895726485177,-24152.425611523566,-831.9061271000156,0.0,0.0,0.0,1.0
1756170619.0238957,14.122318666000002,1756170618.9545636,cpsl_uav_1/base_link,1756170618,954563677,-1154.1114553213397,-24175.858692789247,-832.7137908743664,0.0,0.0,0.0,1.0
1756170619.1011925,14.199615419,1756170619.0281613,cpsl_uav_1/base_link,1756170619,28161404,-1155.2337323081038,-24199.300010201965,-833.5217385225076,0.0,0.0,0.0,1.0
1756170619.1811836,14.279606543000002,1756170619.102792,cpsl_uav_1/base_link,1756170619,102792097,-1156.3564091431235,-24222.74967935849,-834.3299740286923,0.0,0.0,0.0,1.0
1756170619.3019505,14.400373620000002,1756170619.1919832,cpsl_uav_1/base_link,1756170619,191983193,-1157.4795638365513,-24246.209329678986,-835.1385535538504,0.0,0.0,0.0,1.0
1756170619.453026,14.551449133,1756170619.3041303,cpsl_uav_1/base_link,1756170619,304130417,-1158.603319380247,-24269.681530129274,-835.9475656420627,0.0,0.0,0.0,1.0
1756170619.5191698,14.617592806000001,1756170619.4559133,cpsl_uav_1/base_link,1756170619,455913385,-1159.7278881303134,-24293.17071625144,-836.757163172356,0.0,0.0,0.0,1.0
1756170619.5802414,14.678664418,1756170619.5233126,cpsl_uav_1/base_link,1756170619,523312629,-1160.85281798476,-24316.667444863113,-837.567020668271,0.0,0.0,0.0,1.0
1756170619.6458635,14.744286632000001,1756170619.5918741,cpsl_uav_1/base_link,1756170619,591874109,-1161.978115170489,-24340.171846027366,-838.3771426126683,0.0,0.0,0.0,1.0
1756170619.758588,14.857010939,1756170619.6924317,cpsl_uav_1/base_link,1756170619,692431608,-1163.1039511123108,-24363.687500342785,-839.1876524173917,0.0,0.0,0.0,1.0
1756170619.956408,15.054830825000002,1756170619.7921028,cpsl_uav_1/base_link,1756170619,792102765,-1164.2303210614782,-24387.214308620936,-839.9985466637316,0.0,0.0,0.0,1.0
1756170620.0284715,15.126894327,1756170619.9572837,cpsl_uav_1/base_link,1756170619,957283803,-1165.3575759997466,-24410.759601917194,-840.8100780298479,0.0,0.0,0.0,1.0
1756170620.1338975,15.232320446000001,1756170620.0302494,cpsl_uav_1/base_link,1756170620,30249429,-1166.4852218653546,-24434.313060623565,-841.6218908316778,0.0,0.0,0.0,1.0
1756170620.2089186,15.307341632000002,1756170620.137062,cpsl_uav_1/base_link,1756170620,137062147,-1167.6134400005913,-24457.878472487817,-842.4341156208388,0.0,0.0,0.0,1.0
1756170620.3796406,15.478063603,1756170620.2117028,cpsl_uav_1/base_link,1756170620,211702832,-1168.7420580376177,-24481.45223721406,-843.2466283065835,0.0,0.0,0.0,1.0
1756170620.4467523,15.545175242000001,1756170620.3817673,cpsl_uav_1/base_link,1756170620,381767215,-1169.8715872272028,-24505.045033441966,-844.0597969476544,0.0,0.0,0.0,1.0
1756170620.5168927,15.615315743000002,1756170620.448793,cpsl_uav_1/base_link,1756170620,448792895,-1171.0014755197274,-24528.645330354717,-844.8732241134734,0.0,0.0,0.0,1.0
1756170620.5701659,15.66858895,1756170620.5174568,cpsl_uav_1/base_link,1756170620,517456701,-1172.1317316917657,-24552.25331127111,-845.6869161224563,0.0,0.0,0.0,1.0
1756170620.6550229,15.753445877,1756170620.5921857,cpsl_uav_1/base_link,1756170620,592185852,-1173.2623882395671,-24575.86965494951,-846.5008963692451,0.0,0.0,0.0,1.0
1756170620.8449938,15.943416871,1756170620.6918752,cpsl_uav_1/base_link,1756170620,691875257,-1174.3935788924814,-24599.497154632736,-847.3152611280346,0.0,0.0,0.0,1.0
1756170620.925485,16.0239078,1756170620.8463135,cpsl_uav_1/base_link,1756170620,846313501,-1175.5255969779166,-24623.141937133478,-848.1302215705701,0.0,0.0,0.0,1.0
1756170620.9754062,16.073829177,1756170620.9271476,cpsl_uav_1/base_link,1756170620,927147508,-1176.6580481470523,-24646.795765576182,-848.9454937979515,0.0,0.0,0.0,1.0
1756170621.0795949,16.178017944,1756170620.99189,cpsl_uav_1/base_link,1756170620,991890016,-1177.7908461865954,-24670.45683919937,-849.7610157436583,0.0,0.0,0.0,1.0
1756170621.1699202,16.268342976,1756170621.0948682,cpsl_uav_1/base_link,1756170621,94868117,-1178.924195951071,-24694.12943685755,-850.5769348861951,0.0,0.0,0.0,1.0
1756170621.3733068,16.471729819,1756170621.1921046,cpsl_uav_1/base_link,1756170621,192104460,-1180.058066677909,-24717.812916004204,-851.3932290790274,0.0,0.0,0.0,1.0
1756170621.45679,16.555212862,1756170621.3796825,cpsl_uav_1/base_link,1756170621,379682512,-1181.1929423901472,-24741.517386565672,-852.210246779158,0.0,0.0,0.0,1.0
1756170621.5367324,16.635155423,1756170621.459975,cpsl_uav_1/base_link,1756170621,459975031,-1182.3282482849602,-24765.230842472465,-853.027574175561,0.0,0.0,0.0,1.0
1756170621.620341,16.718764088,1756170621.5409677,cpsl_uav_1/base_link,1756170621,540967656,-1183.4639881132998,-24788.953362071785,-853.8452139686152,0.0,0.0,0.0,1.0
