t,t_rel,header.stamp,header.frame_id,header.stamp.sec,header.stamp.nanosec,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1758823678.4916015,0.11425684200000001,1758823678.2966018,vicon/world,1758823678,296601683,0.43998679418149644,0.22889643641260005,0.08407903230833869,0.0,0.0,0.0,1.0
1758823678.5509486,0.17360401,1758823678.4926813,vicon/world,1758823678,492681231,0.43998679418149644,0.22889643641260005,0.08407903230833869,0.0,0.0,0.0,1.0
1758823678.6036248,0.226280052,1758823678.5521114,vicon/world,1758823678,552111429,0.3390602448771777,-0.00010272190685745031,0.07686623191012121,0.0,0.0,0.0,1.0
1758823678.6515708,0.274226083,1758823678.60462,vicon/world,1758823678,604619995,0.2742217996953058,0.10237144135188503,0.08757859199384455,0.0,0.0,0.0,1.0
1758823678.7490652,0.37172036,1758823678.6951272,vicon/world,1758823678,695127338,0.2539787624638926,0.11183680490746584,0.08547834431988655,0.0,0.0,0.0,1.0
1758823678.9448671,0.56752256,1758823678.795322,vicon/world,1758823678,795321901,0.22951423991436154,0.12335641583693402,0.0883501854363411,0.0,0.0,0.0,1.0
1758823679.001371,0.624026293,1758823678.944545,vicon/world,1758823678,944545071,0.20423136219185037,0.13503195956803848,0.09078903682092831,0.0,0.0,0.0,1.0
1758823679.0639384,0.6865937440000001,1758823679.0025434,vicon/world,1758823679,2543379,1.0010464967680555,-0.46974937417395113,0.025974296391124918,0.0,0.0,0.0,1.0
1758823679.1517918,0.7744470670000001,1758823679.0952706,vicon/world,1758823679,95270568,1.0714765114643745,-0.5263194273374476,0.019220097067071507,0.0,0.0,0.0,1.0
1758823679.245145,0.8678005740000001,1758823679.194697,vicon/world,1758823679,194696850,0.9279911448859898,0.05395014832780154,0.04734997107659389,0.0,0.0,0.0,1.0
1758823679.4324079,1.0550632420000001,1758823679.2963543,vicon/world,1758823679,296354412,1.2343673770222883,-0.18893196756763198,0.022137912540149296,0.0,0.0,0.0,1.0
1758823679.5090847,1.1317399780000001,1758823679.4319956,vicon/world,1758823679,431995566,1.2343673770222883,-0.18893196756763198,0.022137912540149296,0.0,0.0,0.0,1.0
1758823679.579021,1.2016763030000002,1758823679.5067058,vicon/world,1758823679,506705795,1.2689734457534698,-0.19355915614974162,0.02943706314360295,0.0,0.0,0.0,1.0
1758823679.6634364,1.286091732,1758823679.5947697,vicon/world,1758823679,594769737,1.358087737705336,-0.20179830317970682,0.023674517768742964,0.0,0.0,0.0,1.0
1758823679.7644184,1.3870735980000002,1758823679.694842,vicon/world,1758823679,694841984,1.0635834189426634,0.5395703811501937,0.06947893067273347,0.0,0.0,0.0,1.0
1758823679.947184,1.5698391740000002,1758823679.7949615,vicon/world,1758823679,794961462,0.67500728231019,0.8698229728895872,0.09241898708056295,0.0,0.0,0.0,1.0
1758823680.0001116,1.6227666410000001,1758823679.947314,vicon/world,1758823679,947314014,0.67500728231019,0.8698229728895872,0.09241898708056295,0.0,0.0,0.0,1.0
1758823680.0713918,1.6940470490000001,1758823680.0011926,vicon/world,1758823680,1192652,0.48625396295449175,0.37639985270524723,0.09921856099640092,0.0,0.0,0.0,1.0
1758823680.1568878,1.7795429450000002,1758823680.0953352,vicon/world,1758823680,95335203,0.4384002608325064,0.42229309236258694,0.10637259143292566,0.0,0.0,0.0,1.0
1758823680.342968,1.96562334,1758823680.1948926,vicon/world,1758823680,194892757,0.37223512338334247,0.4868042553260321,0.12572413026706308,0.0,0.0,0.0,1.0
1758823680.40375,2.0264052820000003,1758823680.3435557,vicon/world,1758823680,343555646,0.29958033006679247,0.5559163989582818,0.13495593503118464,0.0,0.0,0.0,1.0
1758823680.4672408,2.089896201,1758823680.4050164,vicon/world,1758823680,405016435,0.19608957512279768,0.6535490716549817,0.13804782949940408,0.0,0.0,0.0,1.0
1758823680.557297,2.179952368,1758823680.4946373,vicon/world,1758823680,494637287,-0.3996628183189008,-0.4224200897351196,0.08456726463839015,0.0,0.0,0.0,1.0
1758823680.6643689,2.287023952,1758823680.5985498,vicon/world,1758823680,598549903,-0.47588306911103473,-0.4734895569444877,0.07503079110702493,0.0,0.0,0.0,1.0
1758823680.8609905,2.483645758,1758823680.6950665,vicon/world,1758823680,695066554,0.08673720491347997,-0.10712033693406209,0.2657502475782392,0.0,0.0,0.0,1.0
1758823680.9285944,2.5512495210000004,1758823680.8619726,vicon/world,1758823680,861972615,0.09384346326293411,-0.1112121531847281,0.2762963451358934,0.0,0.0,0.0,1.0
1758823680.9923286,2.6149838880000003,1758823680.9288116,vicon/world,1758823680,928811462,0.0836015742447814,-0.12550522886664695,0.28702000627420166,0.0,0.0,0.0,1.0
1758823681.0631206,2.685775907,1758823680.99538,vicon/world,1758823680,995379820,0.03592235236934457,-0.15790017312432658,0.2914732821249596,0.0,0.0,0.0,1.0
1758823681.162484,2.7851390990000002,1758823681.095095,vicon/world,1758823681,95094806,0.9721097841563534,-0.5720022984420532,0.06517852218562092,0.0,0.0,0.0,1.0
1758823681.3161776,2.9388327370000003,1758823681.1948266,vicon/world,1758823681,194826523,0.9390160662909746,-0.14779453661970576,0.06462776532517323,0.0,0.0,0.0,1.0
