t,t_rel,header.stamp,header.frame_id,header.stamp.sec,header.stamp.nanosec,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1758823678.491569,0.11422428800000001,1758823678.2966018,cpsl_uav_1/base_link,1758823678,296601683,2.145978254454085,-0.21549481454694722,1.0509031811750738,0.0,0.0,0.0,1.0
1758823678.550813,0.17346825200000002,1758823678.4926813,cpsl_uav_1/base_link,1758823678,492681231,2.145978254454085,-0.21549481454694722,1.0509031811750738,0.0,0.0,0.0,1.0
1758823678.6035354,0.226190787,1758823678.5521114,cpsl_uav_1/base_link,1758823678,552111429,2.3743294651175915,-0.11086109694251653,1.0473794596285237,0.0,0.0,0.0,1.0
1758823678.6514053,0.274060749,1758823678.60462,cpsl_uav_1/base_link,1758823678,604619995,2.2679023775389253,-0.046949390343481424,1.0436675861519222,0.0,0.0,0.0,1.0
1758823678.7487762,0.371431673,1758823678.6951272,cpsl_uav_1/base_link,1758823678,695127338,2.259457857354374,-0.030251071722340275,1.042466535594344,0.0,0.0,0.0,1.0
1758823678.9448524,0.5675077550000001,1758823678.795322,cpsl_uav_1/base_link,1758823678,795321901,2.2468680006233224,-0.005355703543314421,1.0406759004704773,0.0,0.0,0.0,1.0
1758823679.0009234,0.623578831,1758823678.944545,cpsl_uav_1/base_link,1758823678,944545071,2.2342781438922708,0.019539664635711433,1.0388852653466105,0.0,0.0,0.0,1.0
1758823679.0637643,0.686419628,1758823679.0025434,cpsl_uav_1/base_link,1758823679,2543379,2.863286363069278,-0.7464708145858877,1.0955827415824497,0.0,0.0,0.0,1.0
1758823679.1516166,0.7742719640000001,1758823679.0952706,cpsl_uav_1/base_link,1758823679,95270568,2.922477560804038,-0.8147569605413484,1.1006577099565236,0.0,0.0,0.0,1.0
1758823679.2448804,0.8675358500000001,1758823679.194697,cpsl_uav_1/base_link,1758823679,194696850,2.3410030594082287,-0.7017956106001216,1.0698792951451384,0.0,0.0,0.0,1.0
1758823679.4323876,1.055042992,1758823679.2963543,cpsl_uav_1/base_link,1758823679,296354412,2.5935564921234158,-0.9945690635661891,1.0925966158984723,0.0,0.0,0.0,1.0
1758823679.5090697,1.131725008,1758823679.4319956,cpsl_uav_1/base_link,1758823679,431995566,2.5935564921234158,-0.9945690635661891,1.0925966158984723,0.0,0.0,0.0,1.0
1758823679.579005,1.2016602470000002,1758823679.5067058,cpsl_uav_1/base_link,1758823679,506705795,2.5974341621034522,-1.0239492639035574,1.0938267776535326,0.0,0.0,0.0,1.0
1758823679.6633809,1.2860361340000002,1758823679.5947697,cpsl_uav_1/base_link,1758823679,594769737,2.6092171413880867,-1.1132261476342236,1.0975648395699025,0.0,0.0,0.0,1.0
1758823679.7643964,1.3870517990000002,1758823679.694842,cpsl_uav_1/base_link,1758823679,694841984,1.856379936529133,-0.8461883527150247,1.0696789369148132,0.0,0.0,0.0,1.0
1758823679.9471695,1.5698249420000001,1758823679.7949615,cpsl_uav_1/base_link,1758823679,794961462,1.5162010278831752,-0.47637382377929804,1.047950795623196,0.0,0.0,0.0,1.0
1758823679.9999974,1.622652597,1758823679.947314,cpsl_uav_1/base_link,1758823679,947314014,1.5162010278831752,-0.47637382377929804,1.047950795623196,0.0,0.0,0.0,1.0
1758823680.0713148,1.6939702170000002,1758823680.0011926,cpsl_uav_1/base_link,1758823680,1192652,2.002558403326581,-0.2704853106304007,1.0320999125750672,0.0,0.0,0.0,1.0
1758823680.1567328,1.7793880540000002,1758823680.0953352,cpsl_uav_1/base_link,1758823680,95335203,1.9545780066665157,-0.2237214895687245,1.0274619477117015,0.0,0.0,0.0,1.0
1758823680.3426661,1.965321297,1758823680.1948926,cpsl_uav_1/base_link,1758823680,194892757,1.8826363363540732,-0.15360394924898627,1.0205077963843399,0.0,0.0,0.0,1.0
1758823680.402028,2.0246835620000003,1758823680.3435557,cpsl_uav_1/base_link,1758823680,343555646,1.8106946660416308,-0.08348640892924802,1.013553645056978,0.0,0.0,0.0,1.0
1758823680.4671261,2.089781379,1758823680.4050164,cpsl_uav_1/base_link,1758823680,405016435,1.714736228567828,0.010038937081862848,1.0042779430551774,0.0,0.0,0.0,1.0
1758823680.5571363,2.179791593,1758823680.4946373,cpsl_uav_1/base_link,1758823680,494637287,2.766318161903693,0.6473850366647148,1.0491250640985554,0.0,0.0,0.0,1.0
1758823680.6641612,2.2868164230000003,1758823680.5985498,cpsl_uav_1/base_link,1758823680,598549903,2.8193952249986074,0.7198179145778995,1.0500127679326614,0.0,0.0,0.0,1.0
1758823680.8607984,2.483453597,1758823680.6950665,cpsl_uav_1/base_link,1758823680,695066554,2.4679651930948823,0.14753584429834288,0.8598185373731954,0.0,0.0,0.0,1.0
1758823680.9285746,2.551229927,1758823680.8619726,cpsl_uav_1/base_link,1758823680,861972615,2.4679651930948823,0.14753584429834288,0.8598185373731954,0.0,0.0,0.0,1.0
1758823680.991685,2.6143402460000003,1758823680.9288116,cpsl_uav_1/base_link,1758823680,928811462,2.4800720997792083,0.16065248895396578,0.8532497666336407,0.0,0.0,0.0,1.0
1758823681.0630324,2.6856876790000004,1758823680.99538,cpsl_uav_1/base_link,1758823680,995379820,2.516412745330509,0.20002401024184877,0.8335326435585156,0.0,0.0,0.0,1.0
1758823681.162467,2.7851223330000003,1758823681.095095,cpsl_uav_1/base_link,1758823681,95094806,2.9639119133026512,-0.7139800435817847,1.053638572295802,0.0,0.0,0.0,1.0
1758823681.3161309,2.9387862780000003,1758823681.1948266,cpsl_uav_1/base_link,1758823681,194826523,2.53845295643977,-0.6962276767895931,1.0638279022977282,0.0,0.0,0.0,1.0
1758823681.3761904,2.998845599,1758823681.315276,cpsl_uav_1/base_link,1758823681,315275914,2.53845295643977,-0.6962276767895931,1.0638279022977282,0.0,0.0,0.0,1.0
1758823681.4460819,3.068737179,1758823681.3947504,cpsl_uav_1/base_link,1758823681,394750435,2.5522905287919952,-0.7676338559846408,1.07887826808348,0.0,0.0,0.0,1.0
1758823681.5429268,3.165581947,1758823681.496269,cpsl_uav_1/base_link,1758823681,496268880,2.795912488639071,0.06698461772903663,1.0787002423745733,0.0,0.0,0.0,1.0
1758823681.7123792,3.335034556,1758823681.5967011,cpsl_uav_1/base_link,1758823681,596701141,2.8148499663798217,0.0935965448774693,1.083536898673063,0.0,0.0,0.0,1.0
